Depth(ft),Block Position(ft),ROP Avg(fph),Total Flow(gpm),Pres Xducer 1(psig),AGRC(api),Hookload Avg(klb),DCWA(klb),DCWX(klb),WOB Avg(klb),Torque Abs Avg(f-kp),DCTA(f-p),DCTX(f-p),DCBA(f-p),DCD(deg),RPM Surface Avg(rpm),Ann Press - EMW(ppg),Temp Annulus(degF),Dens Mud In Avg(ppg),GP_Min_RPM(rpm),GP_Mean_RPM(rpm),GP_Max_RPM(rpm),GP_Tor_Eff(NONE),RPM(rpm),RPM Max(rpm),RPM Min(rpm),StickSlip Ind(NONE),AVGX-M5(g),AVGY-M5(g),AVGZ-M5(g),PEAKX-M5(g),PEAKY-M5(g),PEAKZ-M5(g),DDS Avg X(g),DDS Avg Y(g),DDS Avg Z(g),DDS Peak X(g),DDS Peak Y(g),DDS Peak Z(g),DDS Avg X(g),DDS Avg Y(g),DDS Avg Z(g),DDS Peak X(g),DDS Peak Y(g),DDS Peak Z(g)
    18544.5000,115.5246,118.6872,1070.3285,5999.7813,54.6578,770.0585,10.1480,14.1360,26.7456,31.3783,6842.0000,9244.0000,4698.0000,128.5700,180.0082,13.3864,158.9000,12.8000,168.7320,179.0550,188.6432,94.2647,180.1600,198.5000,163.5000,19,0.3600,0.2100,0.1000,1.0000,0.6000,0.2000,1.0000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18545.0000,115.0516,108.5427,1070.0823,5998.2617,61.0478,772.9370,10.7340,14.4340,23.8000,31.1169,6682.0000,9488.0000,4295.0000,308.5680,180.1639,13.3891,158.7200,12.8000,168.7320,179.0550,188.6432,94.2647,180.1600,198.5000,163.5000,19,0.2800,0.2500,0.0800,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18545.5000,114.5262,112.3940,1070.5747,6001.3013,69.0631,772.7333,9.8780,13.7400,24.0056,30.1539,6476.0000,9558.0000,5655.0000,154.2840,180.0000,13.4053,158.5400,12.8000,169.3517,179.9950,189.8807,94.1176,181.1200,186.0000,164.5000,12,0.2800,0.2400,0.0500,1.6000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18546.0000,114.0055,130.9700,1070.0823,6001.8081,75.4288,772.0176,10.1760,13.2440,24.7176,30.1347,6160.0000,7632.0000,5582.0000,154.2840,180.0000,13.4019,158.3600,12.8000,169.3517,179.9950,189.8807,94.1176,181.1200,186.0000,164.5000,12,0.2200,0.1800,0.0600,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18546.5000,113.5350,137.4038,1070.3285,5995.7280,68.5282,771.3194,12.1920,16.0920,25.4221,30.8501,6106.0000,8154.0000,5740.0000,154.2840,180.0173,13.4046,158.1800,12.8000,169.3517,179.9950,189.8807,94.1176,180.1600,187.5000,170.0000,10,0.2300,0.1800,0.0400,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.8000,0.2000,3.0000,3.0000,1.0000
    18547.0000,113.0633,123.1914,1070.0823,5988.6343,76.6412,771.7764,12.2260,15.8500,25.0040,29.4162,6732.0000,8852.0000,5470.0000,154.2840,180.1639,13.4084,158.1800,12.8000,169.3517,179.9950,189.8807,94.1176,180.1600,187.5000,170.0000,10,0.3000,0.2000,0.0500,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,3.0000,1.0000
    18547.5000,112.5831,141.0143,1070.3285,5987.1143,71.9276,772.3441,11.5380,15.0500,24.3850,29.3916,6710.0000,8636.0000,5332.0000,102.8560,180.0000,13.4133,158.0000,12.8000,169.3517,179.9950,189.8807,94.1176,180.4800,189.5000,168.5000,12,0.2200,0.2200,0.0700,1.2000,1.4000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18548.0000,112.0226,138.1262,1070.5747,5973.9399,84.5654,773.3010,12.2600,15.2580,23.4593,28.9229,6204.0000,7684.0000,6206.0000,77.1420,180.1639,13.4046,158.0000,12.8000,168.7320,179.0550,188.6432,94.2647,180.4800,189.5000,168.5000,12,0.2500,0.2400,0.0400,1.2000,1.0000,0.2000,0.8000,0.2000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18548.5000,111.5034,132.9492,1070.3285,5961.7798,81.1374,772.8253,11.8340,15.1780,23.9019,27.8015,6100.0000,7478.0000,5838.0000,102.8560,180.1639,13.4011,158.0000,12.8000,168.7320,179.0550,188.6432,94.2647,181.1200,194.5000,148.5000,25,0.2500,0.2000,0.0500,0.8000,0.6000,0.2000,0.2000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18549.0000,111.0626,125.5111,1070.3285,5971.9131,84.4433,774.2925,11.4240,14.8120,22.4436,27.9540,5532.0000,6816.0000,5564.0000,128.5700,180.0984,13.4039,158.0000,12.8000,168.7320,179.0550,188.6432,94.2647,181.1200,194.5000,148.5000,25,0.3400,0.2500,0.0400,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,3.0000,1.0000
    18549.5000,110.5123,131.6254,1070.3285,5975.9663,81.0439,774.5070,11.4820,14.6280,22.2178,28.4723,6466.0000,7876.0000,5834.0000,128.5700,180.1639,13.4191,158.0000,12.8000,168.7320,179.0550,188.6432,94.2647,181.1200,194.5000,148.5000,25,0.2000,0.1800,0.0500,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,3.0000,1.0000
    18550.0000,110.0384,130.2782,1070.5747,5971.4067,72.3226,773.6881,11.6180,14.6740,23.0963,29.2461,6512.0000,8262.0000,5422.0000,102.8560,180.0000,13.4042,158.0000,12.8000,168.7320,179.0550,188.6432,94.2647,178.8800,187.5000,167.5000,11,0.2100,0.2200,0.0400,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,3.0000,1.0000
    18550.5000,109.5426,127.6583,1070.5747,5970.9004,87.8915,773.2550,11.7700,15.3660,23.4808,29.6306,6488.0000,8256.0000,5417.0000,128.5700,180.0690,13.4028,158.0000,12.8000,172.0989,180.9249,189.1228,95.1471,180.1600,189.5000,168.5000,12,0.2800,0.2100,0.0400,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.2000,3.0000,3.0000,1.0000
    18551.0000,109.0555,130.5870,1070.3285,5960.2598,72.7557,773.0696,12.0660,15.2380,23.6754,28.4088,6892.0000,8104.0000,5051.0000,77.1420,180.0000,13.4128,158.0000,12.8000,172.0989,180.9249,189.1228,95.1471,180.1600,189.5000,168.5000,12,0.2400,0.2200,0.0500,1.2000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,3.0000,1.0000
    18551.5000,108.5401,120.1575,1070.3285,5954.6855,82.0852,772.7496,12.5920,16.7900,24.0061,29.8697,7606.0000,10180.0000,4888.0000,102.8560,180.1639,13.4114,158.0000,12.8000,172.0989,180.9249,189.1228,95.1471,180.1600,189.5000,162.0000,15,0.2300,0.2600,0.0700,0.8000,1.4000,0.2000,0.8000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.2000,3.0000,3.0000,1.0000
    18552.0000,108.0387,138.2193,1070.5747,5961.7798,67.0959,771.7173,13.3000,16.7320,25.0576,29.8936,7956.0000,9904.0000,5182.0000,154.2840,180.1639,13.4048,158.0000,12.8000,172.0989,180.9249,189.1228,95.1471,180.1600,189.5000,162.0000,15,0.1900,0.2000,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18552.5000,107.5063,145.4322,1070.3285,5946.0718,78.9749,771.6408,13.1480,16.6840,25.0786,31.1034,6960.0000,8862.0000,4985.0000,179.9980,180.0000,13.4190,158.1800,12.8000,169.1569,180.9249,191.8555,93.5294,180.1600,189.5000,162.0000,15,0.1900,0.1800,0.0500,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18553.0000,107.0405,154.7147,1070.3285,5953.6719,71.4212,770.9580,13.3240,16.2640,25.7755,30.0384,7212.0000,9116.0000,4594.0000,102.8560,180.1229,13.4062,158.1800,12.8000,169.1569,180.9249,191.8555,93.5294,179.5200,189.5000,163.5000,14,0.3300,0.2200,0.0400,2.4000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18553.5000,106.5066,130.7386,1070.3285,5950.1255,72.7069,772.0510,12.4840,16.5860,24.6884,29.3705,7804.0000,10070.0000,4633.0000,128.5700,180.0000,13.4213,158.1800,12.8000,169.1569,180.9249,191.8555,93.5294,179.5200,189.5000,163.5000,14,0.3300,0.2100,0.0900,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18554.0000,106.0256,169.5633,1070.3285,5946.0718,93.3314,771.7245,12.0920,16.3660,25.0300,31.4399,6736.0000,9570.0000,4827.0000,154.2840,180.0000,13.3992,158.1800,12.8000,169.1569,180.9249,191.8555,93.5294,180.1600,192.0000,161.0000,17,0.2200,0.2100,0.0400,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,3.0000,1.0000
    18554.5000,105.5327,148.2326,1070.5747,5936.9517,70.5484,772.5601,12.2360,15.4560,24.1828,29.2533,6858.0000,8536.0000,5170.0000,128.5700,180.1639,13.4030,158.3600,12.8000,170.5734,181.8649,192.3528,93.8235,180.1600,192.0000,161.0000,17,0.1900,0.2300,0.0500,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18555.0000,105.0219,141.2737,1070.0823,5936.9517,72.2738,773.4581,12.2700,15.3140,23.2878,29.3058,6994.0000,9036.0000,4579.0000,128.5700,180.0082,13.4016,158.3600,12.8000,170.5734,181.8649,192.3528,93.8235,181.1200,192.0000,172.0000,11,0.2600,0.2400,0.0600,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18555.5000,104.6366,171.0089,1070.3285,5934.9253,78.9504,772.6783,11.4800,15.1060,24.0552,28.3405,6316.0000,7792.0000,5168.0000,231.4260,180.1639,13.4012,158.5400,12.8000,170.5734,181.8649,192.3528,93.8235,181.1200,192.0000,172.0000,11,0.2000,0.2300,0.0500,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,2.0000,3.0000,1.0000
    18556.0000,104.0260,134.3753,1070.3285,5934.9253,80.9420,772.9034,12.0500,14.7960,23.8464,29.0113,6376.0000,7682.0000,5561.0000,77.1420,180.0902,13.4050,158.5400,12.8000,170.5734,181.8649,192.3528,93.8235,180.1600,191.0000,169.0000,12,0.2800,0.2200,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18556.5000,103.5507,141.2490,1070.3285,5936.4453,74.6008,773.0742,13.1980,19.1160,23.6408,29.2872,7246.0000,10220.0000,5182.0000,179.9980,180.0000,13.4016,158.5400,12.8000,162.3152,180.4550,197.3037,90.0000,180.1600,191.0000,169.0000,12,0.2200,0.2700,0.1000,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18557.0000,103.0184,145.6096,1070.5747,5927.3242,66.9494,771.8651,12.4140,15.7420,24.8633,30.9542,6550.0000,7880.0000,5137.0000,282.8540,180.0000,13.4043,158.7200,12.8000,162.3152,180.4550,197.3037,90.0000,180.1600,191.0000,169.0000,12,0.3100,0.2100,0.0500,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18557.5000,102.5392,144.2844,1070.5747,5929.8574,52.7639,772.5723,11.7200,15.1500,24.1644,28.6684,6644.0000,8774.0000,5607.0000,77.1420,180.1639,13.3956,158.7200,12.8000,162.3152,180.4550,197.3037,90.0000,180.1600,189.5000,167.5000,12,0.2200,0.2400,0.1200,0.4000,1.0000,0.6000,0.4000,0.2000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18558.0000,102.0429,134.5436,1070.5747,5930.8711,71.9276,773.1907,12.5880,17.0280,23.5775,30.1424,6932.0000,10158.0000,5541.0000,179.9980,180.0000,13.4108,158.9000,12.8000,162.3152,180.4550,197.3037,90.0000,180.1600,189.5000,167.5000,12,0.2800,0.3200,0.1700,1.2000,1.4000,0.6000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18558.5000,101.5681,131.3902,1070.3285,5922.2573,63.1373,768.7106,15.2580,19.3460,27.7258,28.8183,8896.0000,13352.0000,6092.0000,77.1420,180.1639,13.4084,158.9000,12.8000,162.3152,180.4550,197.3037,90.0000,180.1600,194.5000,165.5000,16,0.2600,0.3300,0.1200,1.2000,1.4000,0.6000,0.4000,0.8000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18559.0000,101.0332,122.1365,1070.3285,5910.0972,70.5198,751.7824,13.1320,16.4000,44.9630,31.7023,7938.0000,9866.0000,6514.0000,179.9980,180.0000,13.3987,159.0800,12.8000,170.8495,179.0550,186.6764,95.4412,180.1600,194.5000,165.5000,16,0.2100,0.2800,0.1000,1.2000,1.0000,0.6000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18559.5000,100.5332,141.5003,1070.0823,5910.6035,62.3580,760.7386,12.7840,18.1440,36.0881,32.3742,7676.0000,11032.0000,5942.0000,154.2840,180.0000,13.4014,159.0800,12.8000,170.8495,179.0550,186.6764,95.4412,180.4800,188.5000,166.5000,12,0.1900,0.2500,0.1100,0.8000,1.0000,0.6000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18560.0000,100.0322,160.0312,1070.0823,5911.1104,67.8467,762.8793,11.0660,15.4620,33.8687,31.0985,6906.0000,11630.0000,6476.0000,154.2840,180.1639,13.4042,159.0800,12.8000,170.8495,179.0550,186.6764,95.4412,180.4800,188.5000,166.5000,12,0.4100,0.2800,0.0900,0.8000,0.6000,0.6000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18560.5000,99.5244,121.1877,1070.5747,5921.2437,59.5913,764.7845,11.6000,14.4380,31.9299,29.9093,7150.0000,9966.0000,6209.0000,154.2840,180.0492,13.3945,159.2600,12.8000,170.8495,179.0550,186.6764,95.4412,180.1600,189.5000,161.0000,16,0.2100,0.2000,0.0500,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18561.0000,99.0298,143.3174,1070.3285,5908.5767,74.6496,760.5782,11.5780,16.4940,36.1685,29.9858,7240.0000,10206.0000,10935.0000,154.2840,180.1639,13.4004,159.2600,12.8000,172.0942,179.5250,186.4270,95.8824,180.1600,189.5000,161.0000,16,0.2100,0.2300,0.0500,0.8000,0.6000,0.2000,0.4000,0.8000,0.2000,3.0000,2.0000,1.0000,1.0000,0.8000,0.4000,3.0000,2.0000,2.0000
    18561.5000,98.5374,140.9822,1070.3285,5918.7104,80.4559,769.0503,11.8060,16.6140,27.7671,29.3422,6628.0000,10688.0000,6191.0000,154.2840,180.1229,13.3938,159.4400,12.8000,172.0942,179.5250,186.4270,95.8824,181.1200,220.5000,124.0000,53,0.2200,0.1500,0.0400,0.4000,0.6000,0.2000,1.8000,0.4000,0.2000,3.0000,2.0000,1.0000,1.0000,0.8000,0.4000,4.0000,3.0000,1.0000
    18562.0000,98.0033,133.3384,1070.3285,5907.0562,74.1879,772.0670,10.7260,14.0800,24.7210,27.6921,6106.0000,8362.0000,7917.0000,77.1420,180.1639,13.4007,159.4400,12.8000,172.0942,179.5250,186.4270,95.8824,181.1200,220.5000,124.0000,53,0.1700,0.1600,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,3.0000,1.0000
    18562.5000,97.5324,129.2919,1070.5747,5912.1235,74.7229,773.0761,9.7960,13.7780,23.6746,28.7710,5878.0000,8198.0000,5980.0000,154.2840,180.0328,13.3890,159.6200,12.8000,172.0942,179.5250,186.4270,95.8824,179.5200,186.0000,170.0000,9,0.1900,0.2600,0.0400,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18563.0000,97.0014,155.6112,1070.5747,5903.0024,72.6336,773.5010,10.8840,13.7000,23.2459,28.7629,6126.0000,7628.0000,6293.0000,128.5700,180.1639,13.4020,159.6200,12.8000,163.0092,178.5850,193.0523,91.3235,179.5200,186.0000,170.0000,9,0.1900,0.1600,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18563.5000,96.5077,126.7190,1070.5747,5906.0430,78.1753,774.6611,11.4120,14.0780,22.1070,27.9450,6186.0000,7384.0000,6630.0000,154.2840,180.1639,13.3944,159.8000,12.8000,163.0092,178.5850,193.0523,91.3235,179.5200,186.0000,170.0000,9,0.2100,0.1800,0.0400,0.8000,0.6000,0.2000,0.4000,0.2000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18564.0000,96.0369,125.3062,1070.5747,5912.6304,79.0767,775.0469,10.6580,13.3000,21.6853,28.4282,5508.0000,6494.0000,6774.0000,128.5700,180.0000,13.3941,159.8000,12.8000,163.0092,178.5850,193.0523,91.3235,181.7600,188.5000,168.5000,11,0.2100,0.1500,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,2.0000,3.0000,1.0000
    18564.5000,95.5629,142.3535,1070.3285,5916.6841,74.8939,774.9877,10.4180,13.8420,21.7596,28.0759,5210.0000,6694.0000,6591.0000,154.2840,180.0000,13.3978,159.9800,12.8000,163.0092,178.5850,193.0523,91.3235,181.7600,188.5000,168.5000,11,0.1500,0.1600,0.0400,0.8000,0.6000,0.2000,0.4000,0.2000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18565.0000,95.0075,130.2793,1070.3285,5914.6572,78.8771,775.2571,11.7700,14.5860,21.4827,27.6948,5640.0000,6654.0000,6788.0000,77.1420,180.0492,13.4047,159.9800,12.8000,163.0092,178.5850,193.0523,91.3235,180.4800,188.5000,172.0000,9,0.1700,0.1400,0.0400,0.8000,0.6000,0.2000,0.4000,0.2000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18565.5000,94.5048,136.9447,1070.5747,5908.0703,80.1627,775.1618,12.2000,15.0220,21.5987,27.2867,5968.0000,7122.0000,6425.0000,102.8560,180.0690,13.3971,159.9800,12.8000,166.5210,179.5250,191.6034,92.7941,180.4800,188.5000,172.0000,9,0.1700,0.1600,0.0400,0.8000,0.6000,0.2000,0.2000,0.2000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18566.0000,94.0200,145.1431,1070.0823,5913.6436,63.7210,774.2917,11.7000,15.2080,22.4354,27.4964,6132.0000,7310.0000,6169.0000,102.8560,180.0000,13.3978,160.1600,12.8000,166.5210,179.5250,191.6034,92.7941,180.1600,185.0000,169.0000,9,0.1800,0.1900,0.0400,0.8000,1.0000,0.2000,0.2000,0.2000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18566.5000,93.5196,136.2761,1070.3285,5911.1104,71.1281,774.2650,11.1680,14.7820,22.4736,28.7911,6468.0000,8460.0000,6920.0000,334.2820,180.0173,13.3995,160.1600,12.8000,166.5210,179.5250,191.6034,92.7941,180.1600,185.0000,169.0000,9,0.1600,0.1800,0.0700,0.8000,0.6000,0.6000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18567.0000,93.0551,127.5737,1070.3285,5911.6172,61.7253,774.2758,11.3520,14.2820,22.4728,28.6993,6472.0000,8512.0000,6645.0000,154.2840,180.0574,13.3991,160.3400,12.8000,166.5210,179.5250,191.6034,92.7941,180.1600,187.5000,167.5000,11,0.2200,0.1700,0.0600,1.2000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18567.5000,92.5792,124.1124,1070.3285,5916.6841,62.2400,775.1670,10.9540,14.8160,21.5540,28.5785,7458.0000,9504.0000,6393.0000,102.8560,180.0000,13.4029,160.3400,12.8000,172.5359,182.8049,192.3430,94.4118,180.1600,187.5000,167.5000,11,0.1900,0.1900,0.0500,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18568.0000,92.0628,123.6603,1070.3285,5913.1372,66.1458,775.0568,11.4620,15.0020,21.6908,29.6898,7568.0000,9254.0000,6443.0000,128.5700,180.1639,13.4005,160.5200,12.8000,172.5359,182.8049,192.3430,94.4118,179.5200,187.5000,164.5000,13,0.2600,0.2200,0.0600,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18568.5000,91.5261,124.3273,1070.3285,5916.1768,65.1044,774.6306,15.4040,20.4200,22.0955,29.5363,7952.0000,11386.0000,6203.0000,179.9980,180.0690,13.4032,160.5200,12.8000,172.5359,182.8049,192.3430,94.4118,179.5200,187.5000,164.5000,13,0.7800,0.3200,0.2400,1.6000,1.0000,1.0000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,2.0000
    18569.0000,91.0442,132.0191,1070.5747,5912.6304,79.6564,773.4092,14.8060,19.3760,23.3232,26.4679,7808.0000,11052.0000,6457.0000,179.9980,180.1639,13.3946,160.5200,12.8000,172.5359,182.8049,192.3430,94.4118,180.1600,201.0000,147.0000,30,0.2700,0.4600,0.2700,0.8000,1.0000,1.0000,1.0000,0.8000,0.4000,3.0000,2.0000,2.0000,0.8000,0.8000,0.4000,3.0000,3.0000,2.0000
    18569.5000,90.5299,150.7665,1070.5747,5897.4292,55.3638,771.3203,15.1860,19.2240,25.4304,29.6160,8212.0000,12018.0000,6217.0000,154.2840,180.1639,13.4056,160.7000,12.8000,172.5359,182.8049,192.3430,94.4118,180.1600,201.0000,147.0000,30,0.2500,0.4000,0.2300,1.2000,1.4000,1.0000,0.4000,0.8000,0.4000,2.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,2.0000
    18570.0000,90.0221,134.4247,1070.3285,5911.6172,78.7550,770.7213,13.9140,18.0000,26.0200,29.8954,8688.0000,11006.0000,5795.0000,77.1420,180.1147,13.4011,160.7000,12.8000,169.1569,180.9249,191.8555,93.5294,178.5600,192.0000,155.0000,21,0.2000,0.2200,0.0400,0.8000,1.0000,0.2000,0.8000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,2.0000
    18570.5000,89.5114,149.0338,1070.5747,5921.2437,65.6394,763.8603,12.4180,16.0700,32.7184,32.6866,7768.0000,10454.0000,6079.0000,179.9980,180.0000,13.4049,160.7000,12.8000,169.1569,180.9249,191.8555,93.5294,178.5600,192.0000,155.0000,21,0.2400,0.1900,0.0500,1.2000,1.0000,0.2000,0.8000,0.4000,0.2000,3.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,3.0000,1.0000
    18571.0000,89.0729,135.9934,1070.3285,5915.6704,79.0034,757.2720,12.6780,15.7500,39.4832,32.4032,7046.0000,8672.0000,6373.0000,179.9980,180.0000,13.3983,160.8800,12.8000,169.1569,180.9249,191.8555,93.5294,178.5600,192.0000,155.0000,21,0.1700,0.1400,0.0500,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18571.5000,88.5041,152.4000,1070.3285,5917.6973,73.6083,773.2160,12.7580,15.6060,23.6542,31.9368,6964.0000,8042.0000,6629.0000,128.5700,180.0246,13.4011,160.8800,12.8000,169.1569,180.9249,191.8555,93.5294,181.7600,187.5000,171.0000,9,0.1600,0.1600,0.0500,0.8000,0.6000,0.2000,0.4000,0.2000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,3.0000,2.0000,1.0000
    18572.0000,88.0421,140.4822,1070.3285,5912.6304,80.8687,773.7552,11.9460,15.7240,22.9542,31.0224,6880.0000,8956.0000,6404.0000,102.8560,180.1639,13.3955,160.8800,12.8000,172.2657,182.8049,192.5940,94.2647,181.7600,187.5000,171.0000,9,0.1900,0.1700,0.0700,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,2.0000,1.0000
    18572.5000,87.5102,121.5431,1070.0823,5917.1904,86.5773,776.1166,12.2320,15.2780,20.6523,30.6125,6788.0000,8208.0000,6448.0000,77.1420,180.1639,13.3962,161.0600,12.8000,172.2657,182.8049,192.5940,94.2647,180.4800,189.5000,164.5000,14,0.1900,0.1700,0.0400,1.2000,0.6000,0.2000,0.2000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
    18573.0000,87.0217,147.9424,1070.0823,5913.6436,85.8022,773.4371,12.0100,15.7940,23.2917,30.1761,7236.0000,10858.0000,5796.0000,102.8560,180.1475,13.4103,161.0600,12.8000,172.2657,182.8049,192.5940,94.2647,180.4800,189.5000,164.5000,14,0.2700,0.3200,0.0800,0.8000,1.4000,0.2000,0.4000,0.2000,0.2000,2.0000,2.0000,1.0000,0.8000,0.8000,0.2000,2.0000,2.0000,1.0000
    18573.5000,86.5130,157.1149,1070.3285,5917.6973,83.7128,779.5881,12.6800,16.4160,17.1876,29.9902,7280.0000,10686.0000,5889.0000,102.8560,180.0259,13.4007,161.0600,12.8000,172.2657,182.8049,192.5940,94.2647,180.4800,189.5000,167.5000,12,0.2400,0.5000,0.1500,0.8000,1.4000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.8000,0.4000,3.0000,3.0000,1.0000
